code,product_name,brands,categories,ingredients_text,quantity
0724742003890,Sheer Mineral Broad Spectrum SPF 30 Sunscreen Lotion,Alba Botanica,Sunscreen,"Water (Aqua), Caprylic/Capric Triglyceride, Ethylhexyl Olivate, Butyloctyl Salicylate, Isoamyl Laurate, Glyceryl Stearate SE, Niacinamide, VP/Hexadecene Copolymer, Triethoxycaprylylsilane, Tocopheryl Acetate, Glycerin, Polyhydroxystearic Acid, Potassium Cetyl Phosphate, Sodium Phytate, Squalane, Xanthan Gum, Alcohol*, Ethylhexylglycerin, Phenoxyethanol, Certified Organic Ingredient",
0634084471700,"Daily Mineral Sunscreen with Zinc Oxide, SPF 30",Badger,Sunscreen,"Zinc Oxide 18.75%  *Caprylic/Capric Triglyceride (Organic Steam Distilled Coconut Oil), Helianthus Annu (Sunflower) Wax, Tocopherol (Sunflower Vitamin E)",4oz
8054615474024,Crema solare spf 50,La Saponaria,Sunscreen,"Aqua, Zinc Oxide, Caprylic/Capric Triglyceride, Hydroxyapatite, Punica Granatum Fruit Water*, Coco-Caprylate/Caprate, Propanediol, Helianthus Annuus Seed Oil*, Cocos Nucifera Nucifera Oil*, Oil*, Tri (Polyglyceryl-3/Lauryl) Hydrogenated Trilinoleate, Polyhydroxystearic Acid, Lauroyl Lysine, Magnesium Stearate, Tocopheryl Acetate, Calendula Officinalis Flower Extract*, Prunus Armeniaca Kernel Oil*, Oryzanol, Bisabolol, Magnesium Sulfate, Tocopherol, Lecithin, Phenethyl Alcohol, Ascorbyl Palmitate, Undecyl Alcohol, Xanthan Gum, Glycerin, Citric Acid, CI 77492, C 77491",125 ml
8997241850766,Bright Booster UV Barrier Sunscreen SPF 50 PA++++,"OMG, Oh My Glow",Facial sunscreens,"Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Propanediol, C14-22 Alcohols, Butylene Glycol, Octocrylene, Phenoxyethanol, Propylene Glycol, Niacinamide, Nylon-12, C12-20 Alkyl Glucoside, Glycyrrhiza Glabra (Licorice) Root Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Bis-ethylhexyloxyphenol Methoxyphenyl Triazine, Chlorphenesin, Glycerin, Potassium Hydroxide, Lecithin, Tocopheryl Acetate, Fragrance, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Glycereth-20, Pentylene Glycol, Amodimethicone, Carbomer, Disodium EDTA, Sodium Hydroxide, Glucose, Prunus Persica (Peach) Fruit Extract, BHT, Sodium Ascorbyl Phosphate.",25ml
4005900999030,UV FACE Anti-Brillance Shine Control SPF 50,Nivea sun,Sunscreen,,50ml
4006000105635,Daily fluid SPF50+,Nivea sun,Sunscreen,,40ml
4005800264887,Dry Touch SPF 30,Eucerin,Sunscreen,,200 ml
7319861018585,Kids Active Sun Lotion SPF 50+,ACO,Sunscreen,"Aqua, C12-15 Alkyl Benzoate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano), Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Ethylhexyl Stearate, Myristyl Myristate, Glycerin, Propanediol, Canola Oil, Diglycerin, Tocopheryl Acetate, Myristyl Alcohol, 1,2-Hexanediol, Decyl Glucoside, Behenyl Alcohol, VP/Eicosene Copolymer, Carbomer, Potassium Cetyl Phosphate, Sucrose Stearate, Xanthan Gum, Polyglycerin-3, Propylene Glycol, Polyglycerin-4, Potassium Sorbate.",250 ml
7319861018523,Kids Active Sun Spray SPF 50+,ACO,Sunscreen,"Aqua, C12-15 Alkyl Benzoate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano), Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Glycerin, Propanediol, Diglycerin, Canola Oil, Myristyl Myristate, Potassium Cetyl Phosphate, VP/Eicosene Copolymer, 1,2-Hexanediol, Decyl Glucoside, Tocopheryl Acetate, Polyglycerin-3, Polyglycerin-4, Xanthan Gum, Carbomer, Citric Acid, Propylene Glycol, Potassium Sorbate",175 ml
5694230167036,Sunscreen mousse SPF 30,Evy technology,Sunscreen,,150 ml
5694230167203,Sunscreen mousse SPF 50,Evy technology,Sunscreen,,150 ml
7313272135268,Sollotion högt skydd SPF 30,apoteket,Sunscreen,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, C12-13 Alkyl Lactate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glycerin, Phenoxyethyl Caprylate, Propanediol, Cetearyl Alcohol, VP/Eicosene Copolymer, Phenylbenzimidazole Sulfonic Acid, Propylheptyl Caprylate, Canola Oil, Dimethicone, Inositol, Tocopheryl Acetate, Potassium Cetyl Phosphate, PEG-100 Stearate, Tocopherol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Caprylyl Glycol, Sodium Hydroxide, Phenoxyethanol.",200 ml
7319861023640,Sun Lips SPF30,ACO,Lip balms with sun protection,,4.7 g
7313272111552,Försvarets Solskydd SPF 30,apoteket,Sunscreen,,50 ml
7313272150940,Solspray SPF 30,apoteket,Sunscreen,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenoxyethyl Caprylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylhexyl Butamido Triazone, Ethylhexyl Triazone, Propanediol, C12-13 Alkyl Lactate, Butylene Glycol, Glycerin, Phenylbenzimidazole Sulfonic Acid, VP/Eicosene Copolymer, Canola Oil, Tocopheryl Acetate, Tocopherol, Propylheptyl Caprylate, Inositol, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Caprylyl Glycol, Potassium Cetyl Phosphate, Cetearyl Alcohol, Glyceryl Stearate, Ethylhexylglycerin, Xanthan Gum, Arginine, PEG-100 Stearate, Coco-Glucoside, Disodium Lauryl Sulfosuccinate, Sodium Hydroxide, Phenoxyethanol.",200 ml
7313272139747,Sollotion SPF 30,apoteket,Sunscreen,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, C12-13 Alkyl Lactate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glycerin, Phenoxyethyl Caprylate, Propanediol, Cetearyl Alcohol, VP/Eicosene Copolymer, Phenylbenzimidazole Sulfonic Acid, Propylheptyl Caprylate, Canola Oil, Dimethicone, Inositol, Tocopheryl Acetate, Potassium Cetyl Phosphate, PEG-100 Stearate, Tocopherol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Caprylyl Glycol, Sodium Hydroxide, Phenoxyethanol",100 ml
4006000138022,UV face Anti-Age Q10 SPF 50,Nivea Sun,Facial sunscreens,,50 ml
4006000103488,UV face specialist invisible daily fluid SPF 50+,Nivea Sun,Facial sunscreens,,40 ml
4006000128689,2in1 primer daily UV serum SPF 50+,Nivea Sun,"Sunscreen, Primer",,30 ml
0681131081641,Sunscreen: Broad Spectrum SPF 50 Spray,Equate,Sunscreen,"Avobenzone
Homosalate
Octisalate
Octocrylene

Alcohol denat.
Butyloctyl salicylate
Acrylates/octylacrylamide copolymer 
Panthenol
Tocopherol
Fragrance 
Stearoxytrimethylsilane
Caprylic/capric triglyceride 
Glycerin",2 x 156g
3468080009349,Crème protectrice visage et corps SPF 30,Corine de farme,Sunscreen,,50ml
3468080009592,Crème + stick protecteurs SPF 50+ Sport,Corine de Farme,Sunscreen,,
8004283112438,Stick Protettivo invisibile 50+,ANGSTROM,"Sunscreen, Day creams",,
9002154733118,Crema solare 50,PREP,"Sunscreen, Day creams, Moisturizing creams","AQUA, DIBUYLADIPATE, OCTOCRYLENE, TITANIUM DIOXIDE (NANO), C12-15 ALKYL BENZOATE, BUTYL METHOXYDIBENZOYLMETHANE, VP/ HEXADECENE COPOLYMER, GLYCERIN, GLYCERYL STEARATE, PEG-100 STEARATE, SILICA, POTASSIUM CETYL PHOSPHATE, CETEARYL ALCOHOL, PHENOXYETHANOL, DIMETHICONE, DICAPRYLYL CARBONATE, PARFUM, XANTHAN GUM TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, STEARALKONIUM HECTORITE, SODIUM PHYTATE, LACTIC ACID, PROPYLENE CARBONATE, LINALOOL.",200 ml
40062075,Crema solare 50,"Nivea, Nivea Sun","Sunscreen, Day creams, Moisturizing creams",,100 ml
40061337,Crema Solare 30,"Nivea, Nivea Sun","Sunscreen, Day creams, Moisturizing creams",,100 ml
8009518491937,Crema solare 50+,Dermolab,"Body creams, Sunscreen, Day creams",,50 ml
8008970054520,Crema Solare Tripla Protezione Bimbi,Leocrema,"Body creams, Sunscreen, Day creams",,250 ml
3506770001010,Spray Hydratant 50+,Lovea,Sunscreen,"INGREDIENTS/COCTAB : AQUA (WATER) DIBUTYL ADIPATE ; C12-15 ALKYL BENZOATE DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE ETHYLHEXYL TRIAZONE PHENYLBENZIMIDAZOLE SULFONIC ACID ; POLYGLYCERYL-6 STEARATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE GLYCERIN VP/EICOSENE COPOLYMER: GLYCERYL STEARATE; COCOS NUCIFERA (COCONUT) OIL; GARDENIA TAITENSIS FLOWER EXTRACT; TOCOPHEROL; 1,2-HEXANEDIOL : CAPRYLYL GLYCOL; POLYGLYCERYL-6 BEHENATE; ACRYLATES COPOLYMER; XANTHAN GUM; PARFUM (FRAGRANCE); BENZYL ALCOHOL ; SODIUM HYDROXIDE; GERANIOL; EUGENOL.",150 ml
3468080008359,Lait hydratant protège & bronze spf 30,Corine de Farme,Sunscreen,"aqua, dibutyl adipate, butyl methoxydibenzoylmethane, ethylhexyl salicylate, glycerin, bis-ethylhexyloxyphenol methoxyphenyl triazine, dicaprylyl carbonate, cetyl ethylhexanoate, ethylhexyl triazone, phenylbenzimidazole sulfonic acid, polyglyceryl-6 stearate, potassium cetyl phosphate, cocos nucifera oil, parfum, dimethicone, ethylhexylglycerin, hydrogenated dimer dilinoleyl / dimethylcarbonate copolymer, caprylyl glycol, trimethylsiloxysilicate, sodium hydroxide, ammonium  acryloyldimethyltaurate/vp copolymer, sodium benzoate, sodium gluconate, tocopheryl acetate, polyglyceryl-6 behenate, inositol, xanthan gum, gardenia taitensis flower extract, tocopherol, citric acid, helianthus annuus seed oil, monoï de tahiti 1%,",150 ml
6132360000032,Crème solaire,Dermab,Sunscreen,"ديرماب كوسميتكس عناية واقية بفعل الضوء لتفتيح البشرة طريقة الاستعمال يوضع المنتج بسخاء 30 دقيقة قبل التعرض الأشعة الشمس يجدد الاستعمال بانتظام وخاصة بعد التعرق السباحة او التجفيف التعرض المفرط للشمس خطر على صحتك Mode d'emplol: Appliquer généreusement photo-protecteur le soin éclaircissant 30 minutes avant toute exposition solaire. Renouveler l'application régulièrement surtout après avoir transpiré, nagé ou vous être essuyé. La surexposition au soleil est dangereuse pour la santé.",50 ml
5601312613091,Protetor Solar Sensitive Anti-Manchas Rosto 50+,"Continente, MYLABEL",Sunscreen,,50ml
6221039305018,LIP MOISTURIZER,LUNA,Lip balms with sun protection,,3.5gm
4005900694003,Spray après soleil,Nivea,Sunscreen,,200ml
29024353,Sonnencreme Sport extra wasserfest,Ombra,Sunscreen,"AQUA, ALCOHOL, OCTOCRYLENE,DIBUTYL ADIPATE, DICAPRYLYL CARBONATE, GLYCERIN, BUTYL METHOXYDIBENZOYLMETHANE, TITANIUM DIOXIDE, DIETHYLHEXYL BUTAMIDO TRIAZONE VP/HEXADECENE COPOLYMER, BIS-ETHYLHEXYLOXYPHENOL METOXYPHENYL TRIAZINE, PANTHENOL, TOCOPHERYL ACETATE, XANTHAN GUM, CETEARYL ALCOHOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PARFUM, TRIMETHOXYCAPRYLYSILANE, SODIUM HYDROXIDE, DISODIUM EDTA, TOCOPHEROL",150 ml
3600542578585,50* Super UV Acide Hyaluronique,Garnier,"Sunscreen, Sun block","AQUA/WATER, ALCOHOL DENAT., DIISOPROPYL SEBACATE, SILICA, ISOPROPYL MYRISTATE, ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, BUTYL METHOXYDIBENZOYLMETHANE, GLYCERIN, C12-22 ALKYL ACRYLATE/ HYDROXYETHYLACRYLATE COPOLYMER, PROPANEDIOL, DROMETRIZOLE TRISILOXANE, PERLITE, CAPRYLIC/CAPRIC DAGELIJKS TRIGLYCERIDE, TOCOPHEROL, ZONBESCH NIEU SU HY HYD ZEER I BESCHE SPF 50 ONZI HYDROXYACETOPHENONE, HYDROXYETHYLCELLULOSE, SODIUM HYALURONATE, THERMUS THERMOPHILLUS FERMENT, PHENOXYETHANOL, TRIETHANOLAMINE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, CAPRYLYL GLYCOL, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, POTASSIUM SORBATE. (F.I.L. C243543/1). GARNIER Postbus 505-2130 AM Hoofddorp n.v. L'OREAL s.a.- 1082 Bruxelles TSA 75000 93584 ST OUEN CEDEX FR www.garnier.com NL ADVIESCENTRUM: 023-5499446 Ⓑ CONSUMENTENSERVICE / SERVICE CONSEIL: 02/210 07 05 Instructies kunnen lokaal verschillen. Les consignes peuvent varier localement. AONGES NIEU SU NI ANTI ZEER IN 50 + +0 C ONZ Door het gebruiken van FSC®- gecertificeerd, ondersteunt GARNIER bosbeheer dat de natuur respecteert. En utilisant des produits certifiés FSC, GARNIER soutient une gestion des forêts respectueuse de la nature. (21) PAP MIX Packaging FSC FSC C041494 12M e40 ml 3 600542 578585&quot;&gt; NACINAMIDE LIVE PRINTEDER QUOTIDIEN DIES BATE PROTECTION ZE BES SPF 5 ON DAGELIJKSE ZONBESCHE S NIEUW SU NI ANTI - ZEER H BESCHER SPF 50 CONZI",
4005900601971,kids sensitive protect 5 in 1 SPF50+ solspray,Nivea Sun,Sunscreen,,200 ml
4005900370495,Sun lotion SPF 6,Nivea Sun,Sunscreen,,
5099821119812,Island glow solspray SPF 15,Hawaiian Tropic,Sunscreen,,177 ml
5099821119843,Island glow solspray SPF 30,Hawaiian Tropic,Sunscreen,,177 ml
4006000137995,UV Face Shine Control SPF 50,Nivea Sun,Facial sunscreens,"Aqua, Alcohol Denat., Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, C12-15 Alkyl Benzoate, Dibutyl Adipate, Ethylhexyl Triazone, Butylene Glycol Dicaprylate/Dicaprate, Cetearyl Alcohol, Distarch Phosphate, Phenylbenzimidazole Sulfonic Acid, Glyceryl Stearate, Tapioca Starch, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glycerin, Glycyrrhiza Inflata Root Extract, Tocopheryl Acetate, Hydroxypropyl Starch Phosphate, Xanthan Gum, Cocoglycerides, Hydrogenated Coco-Glycerides, Hydrogenated Rapeseed Oil, Sodium Stearoyl Glutamate, Silica Dimethyl Silylate, Sodium Hydroxide, Sodium Chloride, Hydroxyacetophenone, Ethylhexylglycerin, Phenoxyethanol, Trisodium EDTA, Linalool, Benzyl Alcohol, Alpho-Isomethyl Ionone, Limonene, Geraniol, Citronellol, Parfum",50 ml
3600541313057,Ambre solaire,Garnier,Sunscreen,"AQUA/WATER, ALCOHOL DENAT., HOMOSALATE ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL TRIAZONE, OCTOCRYLENE, GLYCERIN, PROPANEDIOL, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, DIISOPROPYL ADIPATE, DIISOPROPYL SEBACATE, DICAPRYLYL ETHER, TOCOPHEROL, PHENYLBENZIMIDAZOLE SULFONIC ACID, HYDROXYACETOPHENONE, SODIUM POLYACRYLATE TRIETHANOLAMINE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, DROMETRIZOLE TRISILOXANE, CAPRYLYL GLYCOL ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER (FIL C246338/1).",200 ml
4005900462121,Shine control UV face SPF 30 sollotion,Nivea Sun,Facial sunscreens,,50 ml
4005900462152,Anti-age & anti-pigm. ansiktskräm SPF 30,Nivea Sun,Facial sunscreens,,50 ml
42467045,kids sensitive protect 5 in 1 SPF50+ roll-on,Nivea Sun,Sunscreen,,50 ml
4005900602008,kids sensitive protect,NIVEA,Sunscreen,"Aqua, Alcohol Denat., Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, C12-15 Alkyl Benzoate, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Methylpropanediol, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Glycerin, Chamomilla Recutita Flower Extract, Tocopheryl Acetate, Hydroxypropyl Starch Phosphate, Microcrystalline Cellulose, C18-38 Alkyl Hydroxystearoyl Stearate, Copernicia Cerifera Cera, Hydrogenated Rapeseed Oil, Silica Dimethyl Silylate, Cetyl Palmitate, Xanthan Gum, Sodium Stearoyl Glutamate, Trisodium EDTA, Ethylhexylglycerin, Hydroxyacetophenone, Cellulose Gum, Sodium Hydroxide, Caprylyl Glycol, Maltodextrin, Sodium Chloride.",200 ml
4005900983947,SPF 30 sun protect,Nivea,Lip balms with sun protection,,4.8 g
5099821048976,Luminosity protective sun lotion SPF 15,Hawaiian Tropic,Sunscreen,"Aqua, Glycerin, Octocrylene, Ethylhexyl Salicylate, C12-15 Alkyl Benzoate, Alcohol Denat., Butyl Methoxydibenzoylmethane, Dibutyl Adipate, VP/Eicosene Copolymer, Cetearyl Alcohol, Phenoxyethanol, Parfum, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Xanthan Gum, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butyrospermum Parkii Butter, Sodium Ascorbyl Phosphate, Disodium EDTA, Hexyl Cinnamal, Linalool, Methyl Salicylate, Carica Papaya Fruit Extract, Mangifera Indica Fruit Extract, Passiflora Incarnata Fruit Extract, Plumeria Acutifolia Flower Extract, Psidium Guajava Fruit Extract.",180 mL
4005900355300,Moisturising spray SPF30 kids,Nivea Sun,Sunscreen,,200 ml
5099821049799,Luminosity protective sun lotion SPF 50,Hawaiian Tropic,Sunscreen,"Aqua, Octocrylene, Glycerin, Ethylhexyl Salicylate, Alcohol Denat, Butyl Methoxydibenzoylmethane, C12-15 Alkyl Benzoate, Tapioca Starch, Polyurethane-34, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dibutyl Adipate, VP/Eicosene Copolymer, Ethylhexyl Triazone, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Xanthan Gum, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Parfum, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butyrospermum Parkii Butter, Sodium Ascorbyl Phosphate, Disodium EDTA, Sodium Hydroxide, Hexyl Cinnamal, Linalool, Psidium Guajava Fruit Extract, Plumeria Acutifolia Flower Extract, Passiflora Incarnata Fruit Extract, Mangifera Indica Fruit Extract, Carica Papaya Fruit Extract.",180 ml
5099821048990,Luminosity protective sun lotion SPF 30,Hawaiian Tropic,Sunscreen,"Aqua, Octocrylene, Glycerin, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, C12-15 Alkyl Benzoate, Alcohol Denat, Dibutyl Adipate, VP/Eicosene Copolymer, Phenylbenzimidazole Sulfonic Acid, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Parfum, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Sodium Hydroxide, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butyrospermum Parkii Butter, Sodium Ascorbyl Phosphate, Disodium EDTA, Methyl Salicylate, Hexyl Cinnamal, Linalool, Carica Papaya Fruit Extract, Mangifera Indica Fruit Extract, Passiflora Incarnata Fruit Extract, Plumeria Acutifolia Flower Extract, Psidium Guajava Fruit Extract.",180 ml
4006000056784,protect & moisture SPF 50+,Nivea Sun,Sunscreen,"Aqua, Alcohol Denat, Glycerin, Butyl Methoxydibenzoylmethane, C12-15 Alkyl Benzoate, Dibutyl Adipate, Isopropyl Palmitate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybonzoyl Hexyl Benzoate, Dipropylene Glycol Dibenzoate, Ethylhexyl Triezone, Cetyl Alcohol, Copernicia Cerifera Cera, Silica Dimethyl Silylate, Hectorite, Phenylbenzimidazole Sulfonic Acid, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Sodium Hyaluronate, Polyglyceryl-3 Methylglucose Distearate, Glyceryl Stearate Citrate, Glyceryl Stearate, C18-38 Alkyl Hydroxystearoyl Stearate, Xanthan Gum, Cetyl Palmitate, Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, Phenoxyethanol, Hydroxyacetophenone, Linalool, Benzyl Alcohol, Linalyl Acetate, Alpha-Isomethyl Ionane, Citronellol, Vanillin, Parfum",200 ml
4006000132273,kids sensitive protect 5 in 1 SPF50+ lotion,Nivea Sun,Sunscreen,"Aqua, Alcohol Denat, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, C12-15 Alkyl Benzoate, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, Diethylamino Hydroxybenzoyl Hexyl Bercoate, Methylpropanediol, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Glycerin, Chamomilla Recutite Flower Extract, Tocopheryl Acetate, Hydroxypropyl Starch Phosphate, Microcrystalline Cellulase, C18-38 Alkyl Hydroxystearoyl Stearate, Copernicio Cerifero Cero, Hydrogenated Rapeseed Oil, Silica Dimethyl Silylate, Cetyl Palmitate, Xanthan Gum, Sodium Stearoyl Glutamate, Trisodium EDTA, Ethylhexylglycerin, Hydroxyacetophenone, Cellulose Gum, Sodium Hydroxide, Caprylyl Glycol, Maltodextrin, Sodium Chloride",200 ml
7313272153712,Solfluid ansikte,apoteket,Facial sunscreens,,50 ml
7313272135244,Solcreme ansikte SPF 30,apoteket,Facial sunscreens,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, C12-13 Alkyl Lactate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glycerin, Phenoxyethyl Caprylate, Propanediol, VP/Eicosene Copolymer, Phenylbenzimidazole Sulfonic Acid, Cetearyl Alcohol, Inositol, Tocopheryl Acetate, Canola Oil, Propylheptyl Caprylate, Dimethicone, Butyrospermum Parkii Butter, Tocopherol, Tapioca Starch, Ubiquinone, Potassium Cetyl Phosphate, Caprylyl Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polymethylsilsesquioxane, PEG-100 Stearate, Xanthan Gum, Sodium Hydroxide, Phenoxyethanol.",50 ml
4005900601902,UV Face SPF 50 Sensitive,Nivea Sun,Facial sunscreens,,50 ml
7313272150896,Solcreme ansikte SPF 50,apoteket,Facial sunscreens,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenoxyethyl Caprylate, C12-15 Alkyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylhexyl Butamido Triazone, Ethylhexyl Triazone, C12-13 Alkyl Lactate, Glycerin, Tris-Biphenyl Triazine (nano), Propanediol, VP/Eicosene Copolymer, Cetearyl Alcohol, Phenylbenzimidazole Sulfonic Acid, Canola Oil, Tocopheryl Acetate, Ubiquinone, Inositol, Tapioca Starch, Polymethylsilsesquioxane, Dimethicone, Caprylyl Glycol, Glyceryl Stearate, Potassium Cetyl Phosphate, Decyl Glucoside, Butyrospermum Parkii Butter, Ammonium Acryloyldimethyltaurate/VP Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Ethylhexylglycerin, PEG-100 Stearate, Butylene Glycol, Disodium Phosphate, Sodium Hydroxide, Phenoxyethanol.",50 ml
4005900551269,Sun Lip Protect,Nivea Sun,Lip balms with sun protection,,4.8 g
3770019886267,Stick solaire,Respectueuse,Sunscreen,"DICAPRYLYL CARBONATE, OCTYLDODECANOL, ZEA MAYS (CORN) STARCH, C15-19 ALKANE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, COCO-CAPRYLATE/CAPRATE, ETHYLHEXYL TRIAZONE, DIETHYLHEXYL BUTAMIDO TRIAZONE, DIBUTYL LAUROYL GLUTAMIDE, DIBUTYL ETHYLHEXANOYL GLUTAMIDE, PONGAMIA GLABRA SEED OIL, PARFUM (FRAGRANCE), PRUNUS DOMESTICA SEED OIL, DUNALIELLA SALINA EXTRACT, HAEMATOCOCCUS PLUVIALIS EXTRACT, STEARALKONIUM HECTORITE, PROPYLENE CARBONATE, TOCOPHEROL",18g
4005900904881,babies & kids sensitive protect 50+,"NIVEA, NIVEA Sun",Sunscreen,"Aqua, Alcohol Denat., Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, C12-15 Alkyl Benzoate, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glyceryl Stearate, Glycerin, Phenylbenzimidazole Sulfonic Acid, Chamomilla Recutita Flower Extract, Tocopheryl Acetate, Microcrystalline Cellulose, Cellulose Gum, Xanthan Gum, C18-38 Alkyl Hydroxystearoyl Stearate, Copernicia Cerifera Cera, Hydrogenated Rapeseed Oil, Cetyl Palmitate, Sodium Stearoyl Glutamate, Sodium Hydroxide, Maltodextrin, Sodium Chloride, Hydroxyacetophenone, Ethylhexylglycerin, Caprylyl Glycol, Trisodium EDTA",
